State - Time (s),State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,BMI088andLIS3MDL - AccX,BMI088andLIS3MDL - AccY,BMI088andLIS3MDL - AccZ,BMI088andLIS3MDL - GyroX,BMI088andLIS3MDL - GyroY,BMI088andLIS3MDL - GyroZ,BMI088andLIS3MDL - MagX,BMI088andLIS3MDL - MagY,BMI088andLIS3MDL - MagZ,BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (ft),DPS310 - Alt AGL (ft),MS5611 - Pres (hPa),MS5611 - Temp (C),MS5611 - Alt ASL (ft),MS5611 - Alt AGL (ft)
838.329,3,-693.681,72.840,870.129,-5.216,2.794,-1.914,-1.434,0.088,0.992,39.0761930,-75.8744323,847.781,-690.957,72.382,867.181,17,-4.633,0.409,9.855,1.221,-0.524,-1.732,-3762.000,5382.000,4436.000,0.112,-0.147,-0.429,-0.884,908.833,20.465,907.512,866.835,909.750,20.860,899.182,864.493
838.429,3,-694.274,74.119,866.781,-5.071,3.564,-2.981,-1.531,1.892,0.617,39.0761891,-75.8744140,845.218,-691.390,73.966,864.618,16,-2.694,4.166,9.489,0.733,-0.522,-1.696,-3504.000,5366.000,4560.000,-0.027,-0.164,-0.365,-0.916,909.174,20.476,904.411,863.734,910.310,20.850,894.099,859.410
838.529,3,-694.676,75.956,861.745,-3.188,4.295,-4.442,1.522,1.658,1.380,39.0761855,-75.8743955,842.615,-691.789,75.566,862.015,17,-0.359,2.521,11.126,0.407,-0.469,-1.700,-3228.000,5304.000,4599.000,-0.051,-0.133,-0.285,-0.948,909.786,20.476,898.854,858.177,910.850,20.860,889.200,854.511
838.629,3,-694.783,77.709,856.756,-3.213,2.707,-6.856,-2.006,-2.062,-2.122,39.0761819,-75.8743778,840.037,-692.189,77.098,859.437,17,-4.698,0.115,6.730,0.309,-0.496,-1.193,-2960.000,5119.000,4724.000,-0.044,-0.150,-0.219,-0.963,910.096,20.480,896.042,855.365,911.140,20.860,886.570,851.881
838.729,3,-695.216,78.187,851.712,-4.483,-2.353,-6.584,-3.783,-7.241,0.516,39.0761791,-75.8743606,837.474,-692.500,78.586,856.874,17,-7.801,-3.979,9.833,0.533,-1.001,-1.234,-2737.000,4886.000,4855.000,-0.071,-0.110,-0.153,-0.980,910.512,20.484,892.268,851.591,911.510,20.870,883.215,848.526
838.829,3,-695.883,78.163,847.936,-4.336,-2.395,-6.349,-1.910,-1.409,-0.980,39.0761758,-75.8743428,834.957,-692.866,80.126,854.357,17,-4.575,0.129,7.916,1.059,-1.662,-0.972,-2699.000,4419.000,5116.000,-0.061,-0.151,-0.075,-0.984,910.783,20.484,889.806,849.129,911.850,20.850,880.134,845.445
838.929,3,-697.062,81.125,844.168,-6.938,7.424,-3.507,-5.121,10.211,2.528,39.0761721,-75.8743245,832.316,-693.277,81.710,851.716,17,-5.100,12.254,10.322,0.200,-2.461,-0.663,-2795.000,3709.000,5507.000,-0.075,-0.032,-0.034,-0.996,911.267,20.484,885.417,844.740,912.230,20.860,876.691,842.002
839.029,3,-697.836,86.725,842.729,-3.478,10.823,-3.497,1.163,5.121,-1.196,39.0761676,-75.8743053,829.674,-693.777,83.371,849.074,17,2.959,8.799,3.951,-1.417,-2.802,-0.447,-2629.000,2649.000,5624.000,-0.270,0.163,0.025,-0.949,911.328,20.493,884.867,844.190,911.770,20.860,880.858,846.169
839.129,3,-695.856,86.260,846.551,-2.151,9.831,-1.943,3.422,-2.430,-1.794,39.0761634,-75.8742862,826.988,-694.243,85.024,846.388,15,8.648,-1.221,2.363,-1.843,-2.126,-0.778,-2128.000,1628.000,5421.000,-0.068,0.440,0.031,-0.895,910.834,20.483,889.347,848.670,911.260,20.860,885.482,850.793
839.229,3,-695.597,87.520,849.543,-1.472,7.816,0.747,1.931,-7.627,6.589,39.0761595,-75.8742694,824.354,-694.676,86.477,843.754,15,16.233,-4.712,6.716,-1.206,-1.151,-0.863,-1797.000,853.000,5153.000,-0.031,0.484,0.100,-0.869,910.359,20.494,893.657,852.980,911.970,20.860,879.046,844.357
839.329,3,-695.650,88.945,848.608,-0.872,4.702,3.671,1.427,-8.712,11.068,39.0761559,-75.8742535,821.763,-695.076,87.853,841.163,17,19.659,-5.287,9.970,-0.386,0.356,-0.130,-1635.000,591.000,4915.000,-0.019,0.467,0.114,-0.877,911.085,20.485,887.065,846.388,912.460,20.860,874.607,839.918
839.429,3,-695.798,90.238,847.734,-0.864,3.958,2.268,-0.242,-1.081,-0.370,39.0761530,-75.8742376,819.164,-695.398,89.229,838.564,17,6.817,-0.934,6.558,0.275,1.483,0.303,-1688.000,864.000,5060.000,0.020,0.395,0.070,-0.916,911.251,20.493,885.562,844.885,912.230,20.860,876.691,842.002
839.529,3,-696.079,92.074,844.541,-1.090,6.192,-2.600,-0.697,5.194,-5.015,39.0761503,-75.8742206,816.650,-695.697,90.700,836.050,17,2.083,4.841,4.762,-0.330,1.427,0.599,-1646.000,1388.000,5162.000,0.042,0.327,0.050,-0.943,911.687,20.490,881.611,840.934,912.650,20.860,872.886,838.197
839.629,3,-696.574,94.746,839.120,-1.910,8.180,-8.917,-1.765,5.066,-7.896,39.0761479,-75.8742029,814.245,-695.964,92.231,833.645,17,-0.575,4.281,3.714,-1.389,1.078,0.727,-1646.000,1388.000,5162.000,0.116,0.270,0.041,-0.955,912.079,20.490,878.056,837.379,913.010,20.860,869.626,834.938
839.729,3,-697.362,97.555,833.495,-3.070,8.654,-11.660,-2.476,3.514,-5.606,39.0761459,-75.8741854,811.738,-696.186,93.746,831.138,16,-0.503,0.883,5.926,-2.361,1.246,1.080,-1457.000,1993.000,5095.000,0.239,0.197,0.028,-0.950,912.336,20.484,875.731,835.054,912.960,20.860,870.079,835.390
839.829,3,-698.837,98.921,831.144,-6.270,3.455,-7.662,-5.533,-3.721,0.316,39.0761438,-75.8741682,809.087,-696.419,95.234,828.487,17,-3.462,-10.020,5.883,-2.459,1.204,1.385,-1054.000,2554.000,4663.000,0.363,0.119,0.001,-0.924,912.297,20.486,876.080,835.403,913.310,20.860,866.911,832.222
839.929,3,-702.230,97.582,831.226,-13.960,-4.175,1.512,-11.710,-7.638,7.944,39.0761419,-75.8741519,806.347,-696.630,96.644,825.747,15,-11.284,-18.180,7.269,-1.315,0.332,1.568,-642.000,3301.000,3948.000,0.431,0.074,-0.057,-0.898,912.529,20.490,873.982,833.305,913.340,20.850,866.639,831.950
840.029,3,-707.276,94.342,829.807,-18.709,-10.062,6.540,-10.257,-7.681,7.982,39.0761398,-75.8741367,803.697,-696.863,97.959,823.097,16,-11.708,-16.621,8.210,0.040,-1.063,1.521,-573.000,4068.000,3348.000,0.430,0.089,-0.148,-0.886,913.330,20.490,866.730,826.053,914.080,20.860,859.944,825.255
840.129,3,-702.219,96.761,826.869,-16.051,-8.864,5.293,-0.768,-1.373,2.614,39.0761368,-75.8741216,801.209,-697.196,99.266,820.609,17,-1.264,-9.812,7.678,0.656,-1.611,1.602,-812.000,4556.000,3367.000,0.393,0.120,-0.255,-0.875,913.448,20.494,865.667,824.990,914.690,20.860,854.429,819.740
840.229,3,-702.272,97.366,823.812,-14.087,-6.407,3.786,3.339,7.104,0.168,39.0761330,-75.8741063,798.837,-697.618,100.590,818.237,17,6.817,-5.782,9.014,0.349,-1.261,2.126,-1158.000,4792.000,3739.000,0.372,0.128,-0.372,-0.841,914.075,20.501,859.989,819.312,914.900,20.870,852.530,817.841
840.329,3,-703.476,97.943,822.354,-12.357,-4.361,2.752,1.521,3.430,0.181,39.0761291,-75.8740901,796.517,-698.051,101.991,815.917,17,5.129,-5.732,7.398,-0.023,-0.251,2.293,-1596.000,4976.000,4187.000,0.279,0.228,-0.419,-0.833,914.113,20.486,859.645,818.968,915.240,20.860,849.458,814.769
840.429,3,-704.680,98.970,819.602,-9.539,-2.478,1.662,2.526,1.503,2.457,39.0761256,-75.8740735,794.110,-698.439,103.428,813.510,17,1.767,-8.871,8.792,0.629,0.969,2.090,-2095.000,5225.000,4295.000,0.295,0.145,-0.496,-0.804,914.586,20.501,855.372,814.695,915.160,20.860,850.181,815.492
840.529,3,-705.360,100.420,818.002,-8.385,-2.257,0.390,-2.463,-2.672,0.482,39.0761225,-75.8740577,791.629,-698.784,104.795,811.029,17,-7.951,-1.753,7.269,1.253,1.176,1.926,-2729.000,5572.000,4212.000,0.308,-0.086,-0.585,-0.746,914.495,20.496,856.192,815.515,915.160,20.860,850.181,815.492
840.629,3,-706.153,101.891,818.227,-10.783,-3.024,1.102,-9.213,-4.449,1.425,39.0761203,-75.8740420,789.103,-699.028,106.153,808.503,17,-11.141,6.809,7.772,0.818,0.330,1.922,-3432.000,5873.000,3904.000,0.277,-0.151,-0.644,-0.697,914.221,20.485,858.667,817.990,915.280,20.860,849.096,814.407
840.729,3,-707.712,102.960,815.823,-13.879,-4.849,-1.283,-10.640,-5.893,-0.974,39.0761187,-75.8740268,786.679,-699.205,107.469,806.079,17,-8.921,10.422,6.149,-0.413,-0.531,2.005,-4072.000,5778.000,3741.000,0.258,-0.146,-0.721,-0.627,914.676,20.490,854.558,813.881,915.740,20.860,844.942,810.253
840.829,3,-708.853,103.770,811.061,-11.349,-5.116,-3.087,-3.454,-3.773,0.175,39.0761165,-75.8740119,784.216,-699.450,108.758,803.616,15,-7.434,5.143,6.644,-1.577,-0.492,2.109,-4611.000,5456.000,3815.000,0.257,-0.187,-0.804,-0.503,915.233,20.497,849.517,808.840,916.100,20.870,841.691,807.002
840.929,3,-708.243,105.017,806.523,-6.843,-3.728,-4.127,-0.330,-1.568,-0.339,39.0761134,-75.8739974,781.822,-699.794,110.012,801.222,16,-6.702,2.988,6.199,-1.494,-0.205,2.256,-4939.000,4901.000,4138.000,0.279,-0.226,-0.859,-0.366,915.583,20.484,846.361,805.683,916.720,20.850,836.095,801.406
841.029,3,-706.293,107.157,801.197,-2.833,-1.175,-5.395,0.574,0.245,-0.995,39.0761101,-75.8739827,779.415,-700.160,111.284,798.815,17,-5.768,0.934,6.630,-1.474,-0.181,2.452,-5139.000,4217.000,4526.000,0.294,-0.172,-0.907,-0.249,916.112,20.493,841.585,800.908,917.090,20.850,832.756,798.067
841.129,3,-703.002,110.345,799.278,-0.882,0.782,-5.848,4.781,5.759,0.453,39.0761064,-75.8739680,777.030,-700.571,112.556,796.430,17,-8.289,-4.030,8.742,-0.460,-0.729,2.531,-5147.000,3491.000,4885.000,0.243,-0.177,-0.945,-0.133,916.359,20.494,839.349,798.672,917.190,20.870,831.855,797.166
841.229,3,-702.164,111.992,797.925,0.441,1.942,-6.194,4.410,3.010,-1.552,39.0761030,-75.8739534,774.648,-700.948,113.820,794.048,17,-7.987,-3.864,4.238,0.807,-2.022,2.371,-5148.000,2724.000,5067.000,0.332,-0.053,-0.934,-0.118,916.439,20.499,838.629,797.952,917.410,20.870,829.871,795.182
841.329,3,-701.916,113.554,795.288,-1.170,2.074,-7.952,-5.334,-0.669,-4.937,39.0761000,-75.8739385,772.254,-701.281,115.109,791.654,16,2.866,2.320,6.249,0.923,-2.412,2.192,-5257.000,1584.000,4964.000,0.206,-0.117,-0.971,-0.037,916.780,20.495,835.551,794.874,918.000,20.860,824.551,789.862
841.429,3,-702.620,114.934,789.723,-4.964,0.584,-9.892,-9.552,-4.412,-2.175,39.0760978,-75.8739238,769.834,-701.526,116.381,789.234,17,8.023,6.271,8.081,0.678,-1.349,2.016,-5221.000,267.000,4542.000,0.126,-0.167,-0.977,0.046,917.607,20.498,828.095,787.418,918.750,20.870,817.794,783.105
841.529,3,-704.515,115.824,784.637,-8.690,-1.445,-10.400,-9.006,-5.115,-1.339,39.0760959,-75.8739093,767.398,-701.737,117.635,786.798,17,8.842,6.307,7.815,0.392,-0.492,1.543,-4953.000,-555.000,4197.000,0.090,-0.196,-0.970,0.114,917.879,20.491,825.640,784.963,919.200,20.860,813.741,779.052
841.629,3,-707.193,116.372,779.235,-12.000,-2.552,-11.192,-9.213,-3.622,-2.919,39.0760937,-75.8738955,764.963,-701.981,118.829,784.363,17,9.295,3.455,6.867,0.371,0.051,1.208,-4677.000,-1004.000,3949.000,0.082,-0.219,-0.957,0.171,918.366,20.488,821.257,780.580,919.250,20.870,813.291,778.602
841.729,3,-709.166,117.011,776.105,-9.994,-2.874,-8.379,-2.448,-2.692,-0.076,39.0760913,-75.8738819,762.562,-702.247,120.006,781.962,17,6.213,5.962,5.818,0.386,-0.047,1.202,-4412.000,-1245.000,3779.000,-0.073,-0.335,-0.902,0.261,918.493,20.488,820.108,779.431,919.540,20.870,810.680,775.992
841.829,3,-709.475,117.740,774.065,-7.282,-3.597,-3.709,-1.514,-3.255,3.265,39.0760885,-75.8738683,760.234,-702.558,121.183,779.634,18,7.305,8.009,8.145,-0.175,0.038,0.786,-4109.000,-1408.000,3773.000,-0.087,-0.323,-0.895,0.296,918.840,20.501,816.979,776.302,919.780,20.870,808.520,773.831
841.929,3,-709.049,118.827,771.928,-6.043,-2.239,-2.453,-2.449,-0.709,0.876,39.0760856,-75.8738546,757.915,-702.880,122.368,777.315,17,7.190,2.672,7.865,-0.499,0.571,0.920,-3837.000,-1472.000,3748.000,-0.158,-0.281,-0.875,0.362,919.269,20.490,813.117,772.440,920.120,20.870,805.461,770.772
842.029,3,-710.323,121.099,770.916,-12.139,1.227,-2.834,-9.801,2.028,-1.321,39.0760830,-75.8738407,755.607,-703.169,123.571,775.007,18,8.684,-5.445,8.196,0.156,0.940,0.556,-3528.000,-1493.000,3920.000,-0.121,-0.266,-0.869,0.400,919.311,20.497,812.746,772.069,920.200,20.870,804.741,770.052
842.129,3,-706.864,123.388,769.333,-11.228,2.286,-3.568,-7.477,2.170,-1.806,39.0760805,-75.8738264,753.297,-703.446,124.808,772.697,16,5.488,-6.443,7.283,1.438,1.104,0.550,-3328.000,-1350.000,4174.000,-0.168,-0.183,-0.835,0.491,919.680,20.491,809.416,768.739,920.520,20.870,801.863,767.174
842.229,3,-707.002,124.799,767.586,-10.608,2.472,-4.660,-0.930,-0.522,-3.446,39.0760776,-75.8738128,750.986,-703.768,125.985,770.386,17,3.189,1.350,5.445,2.320,1.153,0.575,-3359.000,-1150.000,4453.000,-0.068,-0.245,-0.802,0.541,919.907,20.492,807.380,766.703,920.920,20.870,798.267,763.578
842.329,3,-707.769,126.186,764.605,-6.869,2.734,-5.231,8.860,0.166,0.042,39.0760743,-75.8737999,748.658,-704.135,127.101,768.058,17,0.101,12.376,4.734,2.169,0.927,0.611,-3612.000,-924.000,4653.000,0.020,-0.302,-0.756,0.580,920.341,20.500,803.471,762.794,921.220,20.870,795.570,760.881
842.429,3,-707.785,127.630,762.488,-1.712,2.506,-3.479,9.908,-0.901,4.419,39.0760708,-75.8737872,746.352,-704.523,128.200,765.752,17,2.931,15.809,6.551,0.611,0.262,0.643,-3922.000,-679.000,4754.000,0.038,-0.318,-0.728,0.607,920.412,20.497,802.835,762.158,921.490,20.870,793.143,758.455
842.529,3,-706.223,129.115,759.276,4.529,2.601,-3.652,10.863,0.025,1.460,39.0760674,-75.8737741,744.017,-704.901,129.334,763.417,17,1.781,14.581,5.409,-0.863,-0.262,0.535,-3975.000,-695.000,4729.000,-0.006,-0.295,-0.725,0.623,920.904,20.488,798.413,757.736,921.870,20.880,789.729,755.041
842.629,3,-703.864,130.574,756.790,6.117,2.164,-3.975,3.546,-0.653,-0.410,39.0760646,-75.8737604,741.689,-705.211,130.519,761.089,17,3.024,8.267,4.884,-2.082,-0.739,0.339,-3678.000,-796.000,4729.000,0.012,-0.373,-0.738,0.563,921.018,20.498,797.384,756.707,921.880,20.880,789.640,754.951
842.729,3,-703.090,131.848,754.653,1.621,1.614,-5.814,-4.406,-0.666,-3.929,39.0760626,-75.8737464,739.314,-705.433,131.730,758.714,17,4.920,-1.587,5.265,-2.209,-0.731,0.251,-3241.000,-961.000,4655.000,-0.081,-0.310,-0.767,0.556,921.114,20.493,796.519,755.842,921.820,20.880,790.178,755.490
842.829,3,-705.201,133.100,753.155,-5.812,1.741,-5.126,-8.706,0.250,-1.589,39.0760613,-75.8737322,736.897,-705.578,132.959,756.297,17,7.226,-6.041,7.398,-1.364,-0.643,0.294,-2766.000,-1062.000,4422.000,-0.148,-0.273,-0.775,0.550,921.159,20.496,796.117,755.440,922.090,20.870,787.753,753.064
842.929,3,-710.518,134.925,752.978,-16.605,3.853,-4.314,-14.531,2.715,-1.892,39.0760596,-75.8737178,734.462,-705.766,134.205,753.862,17,7.032,-12.656,8.461,-0.166,-0.488,0.488,-2496.000,-1196.000,4143.000,-0.178,-0.277,-0.760,0.561,921.102,20.494,796.633,755.956,921.760,20.870,790.717,756.029
843.029,3,-717.487,136.632,752.726,-22.158,2.095,-5.115,-11.620,-1.059,-3.338,39.0760575,-75.8737036,732.074,-706.000,135.434,751.474,17,7.233,-9.762,5.516,0.997,-0.405,1.165,-2341.000,-1220.000,4004.000,-0.181,-0.315,-0.708,0.606,921.116,20.496,796.508,755.831,922.150,20.880,787.214,752.525
843.129,3,-711.987,136.699,751.826,-20.197,1.730,-5.386,-8.902,-2.301,-1.366,39.0760546,-75.8736904,729.698,-706.322,136.576,749.098,16,8.131,-6.738,6.659,2.033,-0.588,1.662,-2212.000,-1172.000,3987.000,-0.165,-0.386,-0.615,0.668,921.574,20.498,792.389,751.712,922.170,20.870,787.035,752.346
843.229,3,-712.337,137.341,751.172,-18.744,1.857,-5.278,0.013,0.195,-0.460,39.0760511,-75.8736779,727.319,-706.710,137.657,746.719,16,7.348,2.033,5.416,1.862,-0.701,2.220,-1981.000,-940.000,4037.000,-0.157,-0.439,-0.498,0.731,921.565,20.497,792.472,751.795,922.500,20.880,784.072,749.383
843.329,3,-714.101,138.262,749.680,-16.471,2.156,-3.830,2.122,0.601,4.393,39.0760471,-75.8736657,724.936,-707.154,138.713,744.336,16,12.685,3.211,5.947,1.321,-0.767,2.273,-1774.000,-735.000,4044.000,-0.176,-0.477,-0.376,0.774,921.799,20.502,790.365,749.688,923.020,20.880,779.404,744.716
843.429,3,-715.988,139.474,747.539,-14.129,2.703,-2.833,0.046,1.077,3.286,39.0760428,-75.8736534,722.546,-707.632,139.777,741.946,16,11.306,-0.567,6.673,0.741,-0.226,2.640,-1408.000,-338.000,4121.000,-0.213,-0.472,-0.252,0.818,922.144,20.504,787.271,746.594,923.350,20.880,776.444,741.755
843.529,3,-717.083,140.875,744.455,-11.116,2.672,-3.070,-0.689,-0.034,1.604,39.0760391,-75.8736411,720.160,-708.042,140.842,739.560,15,8.900,-3.670,6.170,0.799,0.145,2.535,-1078.000,361.000,4257.000,-0.237,-0.440,-0.128,0.857,922.579,20.498,783.363,742.686,923.790,20.870,772.498,737.809
843.629,3,-716.764,142.432,741.708,-7.414,3.387,-3.308,-0.455,1.496,0.506,39.0760359,-75.8736282,717.821,-708.398,141.958,737.221,16,7.018,-2.061,7.441,0.886,0.234,2.644,-917.000,1171.000,4445.000,-0.189,-0.380,-0.022,0.905,922.768,20.502,781.668,740.991,923.470,20.870,775.368,740.679
843.729,3,-715.043,144.247,738.312,-2.887,4.465,-5.569,1.499,2.380,-2.944,39.0760325,-75.8736156,715.499,-708.775,143.048,734.899,16,5.818,-1.271,4.425,0.469,0.296,2.881,-984.000,2063.000,4637.000,-0.220,-0.336,0.114,0.909,923.081,20.503,778.856,738.179,923.980,20.870,770.794,736.105
843.829,3,-712.641,145.882,734.950,0.321,3.649,-8.458,1.449,0.223,-5.437,39.0760292,-75.8736030,713.137,-709.141,144.138,732.537,15,2.780,-2.902,2.263,0.089,0.524,2.968,-1114.000,3079.000,4706.000,-0.266,-0.276,0.241,0.891,923.235,20.506,777.473,736.796,924.290,20.880,768.015,733.326
843.929,3,-710.216,146.657,730.954,3.136,1.298,-9.977,2.561,-1.660,-4.638,39.0760264,-75.8735903,710.730,-709.452,145.237,730.130,15,1.034,-5.739,1.437,-0.264,0.447,3.130,-1456.000,4003.000,4727.000,-0.322,-0.215,0.367,0.846,923.526,20.507,774.863,734.186,924.650,20.870,764.788,730.099
844.029,3,-708.539,145.264,728.713,2.714,-6.305,-4.437,0.230,-7.955,2.504,39.0760240,-75.8735779,708.282,-709.719,146.310,727.682,16,-8.066,-11.040,5.294,0.364,0.867,2.738,-1908.000,4716.000,4600.000,-0.349,-0.126,0.468,0.802,923.747,20.507,772.884,732.207,924.550,20.880,765.685,730.996
844.129,3,-709.249,146.192,728.611,2.599,-6.923,-4.126,2.192,-10.012,0.913,39.0760217,-75.8735651,705.770,-709.974,147.418,725.170,16,-10.480,-9.783,3.807,1.400,-0.098,1.802,-2491.000,5269.000,4518.000,-0.300,-0.066,0.547,0.779,924.122,20.510,769.516,728.839,925.150,20.870,760.309,725.620
844.229,3,-709.492,146.011,725.218,-0.228,-11.016,-6.281,-11.553,-20.759,-5.783,39.0760197,-75.8735517,703.242,-710.196,148.577,722.642,16,-23.079,5.639,4.030,1.523,-1.962,1.157,-3234.000,5261.000,4646.000,-0.189,-0.082,0.621,0.757,924.796,20.513,763.477,722.800,925.770,20.870,754.757,720.068
844.329,3,-710.043,144.970,720.933,-1.796,-12.298,-9.861,-4.506,-7.215,-8.742,39.0760177,-75.8735377,700.802,-710.418,149.788,720.202,15,-2.629,8.160,0.072,-0.341,-3.111,1.440,-3684.000,4512.000,5184.000,-0.336,0.097,0.859,0.374,925.248,20.511,759.431,718.754,926.250,20.870,750.461,715.772
844.429,3,-711.004,143.662,715.495,-3.435,-13.124,-12.628,-4.007,-6.724,-5.621,39.0760150,-75.8735229,698.445,-710.718,151.069,717.845,16,5.904,6.012,2.794,-1.832,-2.565,1.044,-3798.000,3350.000,5644.000,-0.338,0.352,0.817,-0.307,925.703,20.503,755.359,714.682,926.480,20.870,748.404,713.715
844.529,3,-713.319,142.807,711.300,-10.378,-12.528,-16.958,-14.657,-5.656,-13.077,39.0760111,-75.8735074,695.998,-711.151,152.410,715.398,16,14.179,-5.200,5.423,-2.320,-0.754,0.337,-3170.000,2415.000,5785.000,-0.263,0.273,0.859,-0.344,925.610,20.506,756.193,715.515,926.420,20.860,748.940,714.251
844.629,3,-718.277,143.482,707.320,-20.789,-9.117,-21.784,-21.548,-2.294,-17.475,39.0760063,-75.8734929,693.445,-711.684,153.665,712.845,15,16.011,-14.315,8.188,-1.368,1.451,0.015,-2510.000,2308.000,5695.000,-0.300,0.188,0.854,-0.380,925.638,20.502,755.941,715.264,926.360,20.880,749.477,714.788
844.729,3,-724.097,146.987,704.849,-23.673,-0.021,-21.435,-12.894,6.594,-12.578,39.0760016,-75.8734796,690.800,-712.206,154.815,710.200,15,1.128,-12.922,7.010,-0.309,2.041,0.213,-2214.000,2963.000,5526.000,-0.378,0.139,0.818,-0.411,925.568,20.515,756.564,715.887,926.920,20.870,744.468,709.779
844.829,3,-728.148,152.939,700.723,-23.168,7.413,-20.186,-10.121,6.951,-8.950,39.0759977,-75.8734676,688.277,-712.638,155.854,707.677,16,-3.455,-8.878,7.793,0.974,1.871,0.011,-2217.000,3629.000,5343.000,-0.471,0.139,0.771,-0.404,926.158,20.503,751.281,710.604,926.780,20.880,745.719,711.031
844.929,3,-729.405,159.576,699.613,-17.370,13.190,-10.527,-3.807,7.896,1.750,39.0759943,-75.8734562,685.872,-713.016,156.840,705.272,17,-13.058,0.022,6.321,0.876,1.219,-0.477,-2466.000,4221.000,5151.000,-0.538,0.137,0.744,-0.372,926.346,20.495,749.599,708.922,927.240,20.880,741.606,706.917
845.029,3,-727.950,165.485,700.102,-11.883,14.994,-5.330,-2.584,5.874,0.237,39.0759914,-75.8734442,683.480,-713.338,157.878,702.880,17,-10.918,0.431,4.769,0.021,0.243,-0.526,-2443.000,4527.000,5074.000,-0.551,0.119,0.747,-0.354,926.680,20.503,746.618,705.940,927.570,20.870,738.656,703.967
845.129,3,-720.059,162.395,702.917,-8.659,13.702,-3.896,-1.997,4.450,-0.202,39.0759880,-75.8734313,681.076,-713.715,158.995,700.476,17,-8.993,-4.037,4.353,-0.330,-0.658,-0.396,-2394.000,4435.000,5063.000,-0.507,-0.093,0.824,-0.234,926.824,20.502,745.326,704.649,927.790,20.880,736.690,702.002
845.229,3,-718.745,163.357,702.404,-8.977,14.788,-4.726,-6.523,8.288,-4.403,39.0759838,-75.8734173,678.636,-714.182,160.206,698.036,18,-3.821,-10.185,4.705,-0.307,-1.257,-0.311,-2205.000,4145.000,5131.000,-0.449,-0.098,0.857,-0.234,927.017,20.504,743.602,702.925,928.030,20.880,734.546,699.857
845.329,3,-719.210,165.992,699.972,-9.579,17.303,-5.633,-4.905,10.785,-1.802,39.0759787,-75.8734031,676.159,-714.748,161.435,695.559,18,-6.457,-11.428,5.674,0.486,-1.472,-0.292,-2177.000,3644.000,5335.000,-0.389,-0.067,0.893,-0.217,927.456,20.511,739.675,698.998,928.240,20.870,732.670,697.981
845.429,3,-720.622,169.539,696.095,-10.706,17.008,-9.478,-6.030,3.726,-8.105,39.0759731,-75.8733882,673.662,-715.369,162.724,693.062,18,1.824,-5.545,4.367,0.818,-1.468,-0.087,-2300.000,3157.000,5527.000,-0.331,-0.016,0.922,-0.201,927.875,20.506,735.930,695.253,928.790,20.880,727.758,693.069
845.529,3,-722.416,172.460,691.482,-11.181,13.574,-13.724,-5.466,-0.579,-10.079,39.0759679,-75.8733724,671.161,-715.947,164.091,690.561,18,4.590,-1.544,2.615,0.746,-1.564,0.407,-2516.000,2616.000,5692.000,-0.266,0.041,0.940,-0.208,928.099,20.497,733.928,693.251,928.920,20.880,726.598,691.909
845.629,3,-724.121,172.834,689.371,-12.012,4.946,-13.190,-7.087,-8.096,-6.742,39.0759628,-75.8733571,668.661,-716.513,165.415,688.061,18,10.271,-0.862,4.353,0.160,-0.541,0.658,-2658.000,2057.000,5693.000,-0.170,0.268,0.791,-0.523,927.845,20.499,736.200,695.523,929.280,20.880,723.384,688.695
845.729,3,-725.660,170.204,686.229,-12.851,-3.879,-13.743,-7.625,-9.507,-7.321,39.0759580,-75.8733417,666.068,-717.046,166.747,685.468,16,11.162,-2.169,5.042,-0.371,1.104,0.729,-2651.000,2123.000,5727.000,-0.194,0.230,0.766,-0.568,928.264,20.507,732.453,691.776,929.230,20.870,723.830,689.142
845.829,3,-726.433,166.537,681.147,-10.308,-8.553,-13.143,-3.096,-6.676,-4.106,39.0759537,-75.8733268,663.378,-717.523,168.037,682.778,17,4.791,-6.242,4.978,-0.722,2.842,0.780,-2515.000,2860.000,5654.000,0.009,0.317,0.289,-0.903,928.944,20.504,726.387,685.710,929.670,20.860,719.904,685.215
845.929,3,-728.189,164.157,679.112,-17.042,-8.304,-14.042,-13.509,-2.847,-7.929,39.0759496,-75.8733129,660.651,-717.978,169.239,680.051,18,-8.210,-8.505,7.377,-0.117,1.581,1.099,-2417.000,3801.000,5363.000,0.009,0.242,0.241,-0.940,928.843,20.512,727.284,686.607,929.900,20.880,717.852,683.163
846.029,3,-732.416,163.006,675.453,-21.995,-10.143,-16.730,-12.419,-5.789,-9.389,39.0759460,-75.8732996,658.016,-718.378,170.390,677.416,18,-7.908,-9.920,5.193,0.535,0.769,0.756,-2622.000,4363.000,5200.000,-0.016,0.212,0.199,-0.957,929.172,20.510,724.349,683.672,930.350,20.880,713.839,679.151
